ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,label
train19957,45,admin.,married,secondary,no,194,no,no,cellular,31,jul,517,4,-1,0,unknown,0
train19958,37,management,married,tertiary,no,1967,yes,no,cellular,27,may,774,1,-1,0,unknown,0
train19959,36,technician,married,secondary,no,0,no,no,cellular,25,aug,248,2,-1,0,unknown,0
train19960,51,technician,divorced,secondary,no,468,yes,no,unknown,30,may,475,4,-1,0,unknown,0
train19961,54,management,divorced,tertiary,no,1288,no,no,cellular,28,jan,515,3,-1,0,unknown,0
train19962,52,technician,married,unknown,no,133,yes,no,unknown,7,may,253,8,-1,0,unknown,0
train19963,57,entrepreneur,married,tertiary,no,1681,no,no,cellular,25,jul,159,1,-1,0,unknown,0
train19964,40,admin.,single,secondary,no,90,yes,no,unknown,2,jun,252,4,-1,0,unknown,0
train19965,25,student,single,secondary,no,293,yes,no,telephone,5,may,170,2,-1,0,unknown,0
train19966,36,blue-collar,married,secondary,no,82,yes,no,cellular,12,may,137,2,-1,0,unknown,0
train19967,49,self-employed,married,tertiary,no,2199,yes,no,unknown,13,may,98,1,-1,0,unknown,0
train19968,30,management,single,tertiary,no,365,yes,no,cellular,13,may,76,3,-1,0,unknown,0
train19969,45,blue-collar,married,secondary,no,266,yes,no,cellular,12,may,277,1,-1,0,unknown,0
train19970,33,entrepreneur,single,tertiary,no,3017,no,no,cellular,21,nov,240,3,-1,0,unknown,0
train19971,30,admin.,single,secondary,no,585,no,yes,cellular,2,feb,7,6,-1,0,unknown,0
train19972,42,admin.,single,secondary,no,61,yes,no,unknown,23,may,65,1,-1,0,unknown,0
train19973,31,management,married,tertiary,no,-235,yes,no,cellular,20,apr,546,2,-1,0,unknown,0
train19974,44,management,married,tertiary,no,7177,no,no,unknown,19,jun,89,2,-1,0,unknown,0
train19975,40,admin.,married,secondary,no,457,no,no,unknown,12,jul,9,1,-1,0,unknown,0
train19976,32,management,married,tertiary,no,71,yes,no,cellular,21,jul,221,8,-1,0,unknown,0
train19977,32,services,divorced,secondary,no,-115,yes,no,unknown,16,may,134,1,-1,0,unknown,0
train19978,49,blue-collar,married,secondary,no,969,no,yes,telephone,31,jul,56,9,-1,0,unknown,0
train19979,34,services,single,primary,no,3648,yes,no,cellular,5,feb,288,1,-1,0,unknown,0
train19980,24,technician,single,secondary,no,393,yes,yes,cellular,20,apr,714,1,-1,0,unknown,0
train19981,32,technician,married,secondary,no,524,no,no,cellular,5,aug,493,1,-1,0,unknown,0
train19982,37,self-employed,married,secondary,no,2575,yes,no,cellular,14,jul,505,2,-1,0,unknown,0
train19983,38,blue-collar,single,secondary,no,1012,yes,yes,telephone,17,nov,69,1,-1,0,unknown,0
train19984,41,management,divorced,tertiary,no,-78,yes,no,cellular,3,feb,69,4,252,4,failure,0
train19985,35,management,single,tertiary,no,7218,no,no,cellular,14,aug,224,3,-1,0,unknown,0
train19986,83,retired,married,tertiary,no,4761,no,no,telephone,8,mar,659,1,-1,0,unknown,1
train19987,32,self-employed,married,tertiary,no,1214,no,no,cellular,11,aug,104,2,-1,0,unknown,0
train19988,35,management,married,tertiary,no,94,no,no,cellular,22,aug,239,3,-1,0,unknown,0
train19989,42,blue-collar,married,primary,no,869,yes,yes,cellular,11,may,718,2,-1,0,unknown,0
train19990,47,blue-collar,married,primary,no,667,no,no,unknown,16,jun,54,1,-1,0,unknown,0
train19991,44,services,married,primary,no,1161,yes,no,cellular,19,nov,402,1,184,5,failure,0
train19992,26,blue-collar,single,secondary,no,23,yes,no,cellular,18,may,11,6,367,1,other,0
train19993,70,retired,divorced,secondary,no,0,no,no,cellular,8,sep,206,1,-1,0,unknown,1
train19994,39,admin.,married,secondary,no,563,yes,no,cellular,4,may,190,3,-1,0,unknown,0
train19995,31,student,single,secondary,no,334,yes,no,cellular,5,feb,195,4,233,2,other,0
train19996,52,retired,single,secondary,no,316,no,no,cellular,12,may,463,3,-1,0,unknown,0
train19997,32,admin.,married,secondary,no,2,yes,no,cellular,25,jul,132,5,-1,0,unknown,0
train19998,35,blue-collar,single,secondary,no,0,yes,no,cellular,5,feb,155,3,254,1,other,0
train19999,30,admin.,single,tertiary,no,311,no,no,cellular,31,mar,158,2,-1,0,unknown,1
train20000,29,unemployed,single,secondary,no,323,no,no,cellular,29,jan,151,1,-1,0,unknown,0
train20001,45,technician,single,secondary,no,586,no,yes,cellular,28,jul,32,3,-1,0,unknown,0
train20002,32,housemaid,married,secondary,no,3832,no,no,cellular,11,aug,80,3,-1,0,unknown,0
train20003,45,self-employed,married,secondary,no,1113,yes,no,unknown,16,may,67,2,-1,0,unknown,0
train20004,37,entrepreneur,married,tertiary,no,1514,no,yes,cellular,24,jul,568,3,-1,0,unknown,0
train20005,52,admin.,divorced,secondary,no,1049,no,yes,unknown,4,jun,80,6,-1,0,unknown,0
train20006,47,management,divorced,secondary,no,3346,yes,yes,unknown,13,may,284,2,-1,0,unknown,0
train20007,28,services,single,secondary,no,281,yes,no,unknown,28,may,201,1,-1,0,unknown,0
train20008,33,blue-collar,married,secondary,no,-81,yes,no,cellular,29,jan,339,2,-1,0,unknown,0
train20009,38,admin.,single,secondary,no,18,no,no,cellular,13,may,296,1,366,6,failure,0
train20010,38,blue-collar,single,secondary,no,1137,no,no,cellular,13,may,316,1,-1,0,unknown,0
train20011,50,self-employed,married,tertiary,no,1503,no,no,cellular,27,aug,128,12,-1,0,unknown,0
train20012,26,blue-collar,married,secondary,no,1702,yes,yes,cellular,18,may,21,1,-1,0,unknown,0
train20013,56,blue-collar,married,primary,no,420,yes,no,cellular,29,jan,129,1,265,1,failure,0
train20014,73,retired,married,tertiary,no,448,no,no,cellular,24,mar,136,1,-1,0,unknown,1
train20015,32,technician,single,secondary,no,316,no,no,cellular,26,aug,137,2,-1,0,unknown,0
train20016,63,retired,married,secondary,no,708,no,no,cellular,17,nov,168,2,-1,0,unknown,0
train20017,38,technician,single,secondary,no,103,yes,no,cellular,2,feb,159,1,187,3,failure,0
train20018,36,management,married,tertiary,no,369,no,no,cellular,18,nov,193,4,102,2,failure,0
train20019,35,technician,married,tertiary,no,-290,yes,yes,cellular,24,jul,265,3,-1,0,unknown,0
train20020,35,blue-collar,married,primary,no,298,yes,no,cellular,13,may,135,2,370,2,failure,0
train20021,50,blue-collar,married,primary,no,1290,yes,no,unknown,30,may,65,14,-1,0,unknown,0
train20022,46,blue-collar,divorced,secondary,no,168,yes,no,cellular,20,apr,255,1,336,4,other,0
train20023,32,technician,married,secondary,no,3184,yes,no,cellular,11,aug,135,2,-1,0,unknown,0
train20024,39,management,married,tertiary,no,429,yes,no,unknown,8,may,272,4,-1,0,unknown,0
train20025,31,technician,married,secondary,no,467,yes,no,cellular,11,may,171,2,-1,0,unknown,0
train20026,37,blue-collar,married,primary,no,5643,yes,no,unknown,21,may,295,1,-1,0,unknown,0
train20027,35,unemployed,married,tertiary,no,1057,yes,no,cellular,8,apr,902,2,-1,0,unknown,0
train20028,26,blue-collar,single,primary,no,93,yes,no,cellular,14,may,43,3,-1,0,unknown,0
train20029,51,blue-collar,married,secondary,no,1440,yes,no,unknown,30,may,309,1,-1,0,unknown,0
train20030,29,entrepreneur,single,tertiary,no,219,yes,no,cellular,18,may,76,2,356,1,failure,0
train20031,29,management,married,tertiary,no,-346,no,no,cellular,29,jan,290,2,-1,0,unknown,0
train20032,44,management,divorced,tertiary,no,2367,no,no,cellular,22,sep,263,1,184,6,success,1
train20033,28,management,single,tertiary,no,0,no,no,cellular,7,jul,94,1,-1,0,unknown,0
train20034,58,retired,single,tertiary,no,1411,yes,no,cellular,13,may,425,2,-1,0,unknown,0
train20035,44,services,married,secondary,no,1326,no,no,cellular,30,jul,96,1,-1,0,unknown,0
train20036,36,services,married,secondary,no,184,yes,no,unknown,7,may,128,3,-1,0,unknown,0
train20037,55,blue-collar,married,secondary,no,2010,no,no,unknown,19,jun,446,1,-1,0,unknown,0
train20038,57,blue-collar,married,secondary,no,1412,yes,no,cellular,9,apr,89,1,330,1,failure,0
train20039,28,services,married,secondary,no,462,yes,yes,cellular,5,feb,410,1,-1,0,unknown,0
train20040,37,technician,married,secondary,no,5902,yes,no,cellular,19,nov,191,1,180,4,failure,0
train20041,46,blue-collar,married,primary,no,3969,no,no,telephone,7,jul,46,5,-1,0,unknown,0
train20042,33,management,single,tertiary,no,3495,yes,yes,cellular,21,nov,11,2,-1,0,unknown,0
train20043,47,blue-collar,married,secondary,no,290,yes,no,unknown,20,may,409,2,-1,0,unknown,0
train20044,63,retired,married,primary,no,3738,no,no,telephone,9,nov,301,1,456,4,failure,0
train20045,57,technician,married,tertiary,no,1181,no,no,cellular,29,jul,169,2,182,2,success,1
train20046,45,blue-collar,married,primary,no,1558,yes,no,cellular,6,may,179,1,-1,0,unknown,0
train20047,50,management,divorced,secondary,no,458,no,no,cellular,3,feb,184,3,-1,0,unknown,0
train20048,26,services,single,secondary,no,37,no,yes,cellular,2,feb,219,5,-1,0,unknown,0
train20049,37,admin.,single,secondary,no,124,yes,no,unknown,19,jun,635,3,-1,0,unknown,0
train20050,45,blue-collar,single,primary,no,308,yes,no,cellular,23,jul,191,2,-1,0,unknown,0
train20051,27,services,single,secondary,no,777,yes,no,unknown,9,may,131,3,-1,0,unknown,0
train20052,57,unemployed,married,secondary,no,3030,no,no,cellular,6,feb,142,2,-1,0,unknown,0
train20053,26,blue-collar,single,secondary,no,82,yes,no,unknown,9,may,654,1,-1,0,unknown,1
train20054,30,services,single,secondary,no,-172,yes,yes,cellular,17,apr,282,4,329,2,other,0
train20055,42,blue-collar,married,unknown,no,665,yes,no,cellular,16,apr,291,1,332,3,failure,0
train20056,54,management,married,primary,no,5787,no,no,telephone,21,nov,240,2,-1,0,unknown,0
train20057,27,admin.,married,secondary,no,283,yes,no,cellular,18,jul,483,1,-1,0,unknown,0
train20058,27,blue-collar,single,secondary,no,294,yes,yes,unknown,28,may,694,2,-1,0,unknown,1
train20059,27,blue-collar,married,secondary,no,1600,yes,no,cellular,4,feb,603,2,259,1,failure,0
train20060,27,admin.,single,secondary,no,416,no,no,unknown,17,aug,8,1,-1,0,unknown,0
train20061,30,services,single,secondary,no,1487,no,yes,unknown,27,jun,207,3,-1,0,unknown,0
train20062,34,management,single,tertiary,no,3,no,no,cellular,5,feb,16,5,-1,0,unknown,0
train20063,27,blue-collar,single,secondary,no,6010,yes,no,unknown,3,jun,604,1,-1,0,unknown,0
train20064,39,admin.,married,secondary,no,3047,yes,no,cellular,11,may,279,1,370,2,failure,0
train20065,53,unemployed,married,secondary,no,4487,no,no,cellular,31,jul,79,2,-1,0,unknown,0
train20066,32,management,divorced,tertiary,no,5306,yes,no,unknown,20,may,201,1,-1,0,unknown,0
train20067,27,blue-collar,married,secondary,no,0,yes,no,cellular,17,jul,444,6,-1,0,unknown,0
train20068,53,technician,married,tertiary,no,988,no,no,cellular,20,aug,1408,5,-1,0,unknown,1
train20069,39,technician,divorced,secondary,no,17441,yes,yes,cellular,7,apr,1,1,-1,0,unknown,0
train20070,47,blue-collar,married,unknown,no,170,yes,no,cellular,12,may,175,1,-1,0,unknown,0
train20071,31,management,married,tertiary,no,131,no,no,cellular,18,feb,332,2,-1,0,unknown,1
train20072,53,entrepreneur,single,secondary,no,62,yes,no,unknown,30,may,1044,5,-1,0,unknown,1
train20073,35,management,married,tertiary,no,71,no,yes,cellular,26,aug,78,4,-1,0,unknown,0
train20074,48,management,married,primary,no,5348,no,no,unknown,18,jun,105,1,-1,0,unknown,0
train20075,29,technician,single,secondary,no,359,yes,no,cellular,8,jul,604,1,-1,0,unknown,0
train20076,57,admin.,single,secondary,no,2223,no,no,cellular,12,aug,1064,1,-1,0,unknown,1
train20077,35,management,married,tertiary,no,1285,no,no,cellular,26,aug,100,4,-1,0,unknown,0
train20078,27,services,single,secondary,no,437,yes,yes,unknown,30,may,275,2,-1,0,unknown,0
train20079,29,management,single,tertiary,no,119,yes,no,unknown,28,may,136,2,-1,0,unknown,0
train20080,38,blue-collar,single,primary,no,20,yes,no,unknown,7,may,81,2,-1,0,unknown,0
train20081,37,services,single,secondary,no,1045,no,no,cellular,17,mar,406,2,41,1,failure,1
train20082,26,management,single,tertiary,no,170,no,no,cellular,15,jun,129,1,-1,0,unknown,1
train20083,89,retired,divorced,primary,no,1323,no,no,telephone,29,dec,207,4,189,1,other,0
train20084,55,management,married,tertiary,no,1288,yes,no,unknown,8,may,67,2,-1,0,unknown,0
train20085,48,services,married,secondary,no,2850,yes,no,cellular,6,aug,107,3,-1,0,unknown,0
train20086,59,management,married,primary,no,2345,yes,no,cellular,15,may,399,1,-1,0,unknown,0
train20087,41,entrepreneur,divorced,tertiary,no,252,no,no,unknown,15,may,57,2,-1,0,unknown,0
train20088,45,admin.,divorced,primary,no,1807,yes,no,unknown,6,jun,118,2,-1,0,unknown,0
train20089,46,housemaid,married,primary,no,17,no,no,unknown,17,jun,72,1,-1,0,unknown,0
train20090,36,management,married,tertiary,no,1257,no,no,cellular,8,feb,108,9,101,1,other,0
train20091,31,technician,single,secondary,no,253,no,no,cellular,13,jan,262,1,-1,0,unknown,0
train20092,38,management,married,tertiary,no,1,no,no,cellular,10,sep,342,2,-1,0,unknown,0
train20093,33,blue-collar,single,primary,no,910,yes,no,cellular,20,apr,42,1,-1,0,unknown,0
train20094,44,admin.,single,secondary,no,985,yes,yes,cellular,11,may,9,7,325,19,failure,0
train20095,36,admin.,single,tertiary,no,994,no,no,cellular,5,feb,195,1,176,5,failure,1
train20096,46,blue-collar,single,tertiary,no,460,yes,no,unknown,7,may,1102,2,-1,0,unknown,1
train20097,71,retired,divorced,secondary,no,4380,no,no,cellular,22,sep,369,1,-1,0,unknown,1
train20098,32,blue-collar,married,secondary,no,2,yes,no,cellular,15,may,16,9,309,1,failure,0
train20099,33,services,married,secondary,no,1631,yes,no,cellular,20,nov,366,6,-1,0,unknown,0
train20100,33,blue-collar,married,primary,no,2665,yes,no,unknown,23,may,358,2,-1,0,unknown,0
train20101,29,blue-collar,married,secondary,no,-312,yes,yes,cellular,14,may,130,2,-1,0,unknown,0
train20102,57,management,married,tertiary,no,0,yes,yes,unknown,20,may,107,2,-1,0,unknown,0
train20103,59,blue-collar,married,secondary,no,87,no,no,unknown,4,jun,65,10,-1,0,unknown,0
train20104,30,management,divorced,tertiary,yes,-1105,yes,no,cellular,11,may,686,1,-1,0,unknown,0
train20105,59,technician,married,secondary,no,0,no,no,cellular,29,aug,62,2,-1,0,unknown,0
train20106,51,management,divorced,secondary,no,-175,yes,yes,unknown,23,may,270,1,-1,0,unknown,0
train20107,45,management,married,tertiary,no,2077,no,no,cellular,5,aug,163,1,-1,0,unknown,0
train20108,31,technician,single,secondary,no,4040,yes,no,unknown,2,jun,213,2,-1,0,unknown,0
train20109,31,technician,married,tertiary,no,1197,yes,no,unknown,24,jun,351,3,-1,0,unknown,0
train20110,35,admin.,married,secondary,no,725,yes,no,cellular,20,nov,219,7,133,1,failure,0
train20111,54,management,divorced,tertiary,no,7010,no,no,cellular,11,mar,275,2,-1,0,unknown,0
train20112,59,management,married,primary,no,252,yes,yes,cellular,17,nov,138,1,175,2,failure,0
train20113,30,services,single,secondary,no,268,no,no,unknown,24,jul,86,1,-1,0,unknown,0
train20114,38,blue-collar,single,primary,no,0,yes,no,cellular,11,may,284,4,-1,0,unknown,0
train20115,32,blue-collar,single,secondary,no,476,yes,yes,unknown,19,may,503,2,-1,0,unknown,0
train20116,30,management,single,tertiary,no,4889,no,no,cellular,11,aug,545,2,-1,0,unknown,1
train20117,20,student,single,primary,no,0,no,no,cellular,1,feb,143,5,91,8,failure,0
train20118,37,blue-collar,single,secondary,no,847,no,no,unknown,20,jun,54,1,-1,0,unknown,0
train20119,34,technician,single,secondary,no,-269,yes,no,unknown,17,jun,102,3,-1,0,unknown,0
train20120,48,blue-collar,married,secondary,no,709,yes,no,cellular,13,may,117,2,278,3,other,0
train20121,37,student,divorced,tertiary,no,0,no,no,telephone,30,jul,100,6,-1,0,unknown,0
train20122,31,services,single,secondary,no,91,yes,no,cellular,18,may,111,2,-1,0,unknown,0
train20123,32,management,married,secondary,no,2858,yes,yes,cellular,18,jul,247,5,-1,0,unknown,0
train20124,43,blue-collar,married,secondary,yes,-504,yes,no,unknown,28,may,136,1,-1,0,unknown,0
train20125,28,technician,married,secondary,no,916,yes,no,cellular,15,may,191,1,371,2,other,0
train20126,37,blue-collar,married,primary,no,1534,yes,no,unknown,3,jun,126,4,-1,0,unknown,0
train20127,37,technician,married,secondary,no,1309,yes,no,cellular,28,aug,77,4,-1,0,unknown,0
train20128,38,blue-collar,married,secondary,no,861,yes,no,cellular,11,may,565,2,-1,0,unknown,0
train20129,74,retired,divorced,primary,no,2308,no,no,telephone,16,sep,251,2,535,2,success,0
train20130,22,housemaid,single,secondary,no,650,yes,no,unknown,12,may,181,4,-1,0,unknown,0
train20131,26,housemaid,married,secondary,no,13,yes,no,cellular,7,may,132,2,293,1,other,0
train20132,45,blue-collar,divorced,secondary,no,77,yes,no,unknown,26,may,99,3,-1,0,unknown,0
train20133,31,blue-collar,married,primary,no,76,no,yes,telephone,7,jul,146,4,-1,0,unknown,0
train20134,46,management,married,unknown,no,3082,no,no,telephone,4,may,157,3,-1,0,unknown,0
train20135,36,management,single,secondary,no,0,no,no,cellular,19,nov,537,3,-1,0,unknown,0
train20136,35,unemployed,single,tertiary,no,2340,no,no,cellular,31,jul,420,9,-1,0,unknown,0
train20137,42,services,divorced,secondary,no,1043,yes,no,cellular,21,jul,97,3,-1,0,unknown,0
train20138,34,management,married,tertiary,no,1778,no,no,cellular,5,feb,99,1,93,3,success,0
train20139,35,unknown,divorced,primary,no,3888,no,no,unknown,26,may,422,5,-1,0,unknown,0
train20140,46,management,married,tertiary,no,37,yes,no,cellular,30,jul,239,4,-1,0,unknown,0
train20141,36,management,married,secondary,no,1825,yes,no,cellular,14,may,24,1,346,1,failure,0
train20142,24,blue-collar,married,secondary,no,9,yes,no,unknown,27,may,292,7,-1,0,unknown,0
train20143,24,blue-collar,single,secondary,no,630,yes,no,cellular,16,apr,296,1,-1,0,unknown,0
train20144,28,student,single,secondary,no,29,no,yes,cellular,6,feb,402,1,-1,0,unknown,0
train20145,57,retired,married,secondary,no,485,no,no,cellular,2,feb,79,2,187,2,failure,0
train20146,36,blue-collar,married,secondary,no,1589,yes,no,cellular,20,apr,345,2,341,6,other,0
train20147,34,management,married,tertiary,no,0,yes,no,unknown,21,may,88,2,-1,0,unknown,0
train20148,39,management,single,tertiary,no,255,yes,no,unknown,5,may,296,1,-1,0,unknown,0
train20149,36,blue-collar,married,primary,no,4138,no,no,unknown,12,jun,174,1,-1,0,unknown,0
train20150,35,blue-collar,married,secondary,no,-258,yes,no,cellular,9,jul,219,1,-1,0,unknown,0
train20151,28,self-employed,single,secondary,no,68,no,no,cellular,30,apr,157,1,-1,0,unknown,0
train20152,33,admin.,married,tertiary,no,1636,yes,yes,cellular,18,nov,62,1,-1,0,unknown,0
train20153,45,blue-collar,married,primary,yes,153,no,yes,cellular,18,jul,706,9,-1,0,unknown,0
train20154,54,housemaid,single,secondary,no,1213,no,no,cellular,12,nov,241,1,-1,0,unknown,1
